//
0837	Доспех Кайлин (Филлис)	e0697	10110002	0000670002	0001670002	0002670002	0003970002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	8000	3	10	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,10	10,10	10,10	10,10	10,10	0,0	0,0	0,0	0,0	0,0	100,100	1000,1000	0,0	0,0	0,0	0,0	0,0	10,10	0,0	0,0	0,0	30,30	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	При ношении полного набора: дает шанс на игнорирование защиты цели и вытягивание ЖЗ в зависимости от нанесенного урона	0
0838	Перчатки Кайлин (Филлис)	e0698	10110003	0000670003	0001670003	0002670003	0003970003	0	0	23	0	0	0	0	1	1	1	1	1	1	1	8000	3	10	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,5	5,5	5,5	5,5	5,5	0,0	0,0	0,0	30,30	30,30	40,40	300,300	0,0	0,0	30,30	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	При ношении полного набора: дает шанс на игнорирование защиты цели и вытягивание ЖЗ в зависимости от нанесенного урона	0
0839	Перчатки Кайлин (Филлис)	e0670	10110004	0000670004	0001670004	0002670004	0003970004	0	0	24	0	0	0	0	1	1	1	1	1	1	1	8000	3	10	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,5	5,5	5,5	5,5	5,5	0,0	0,0	0,0	0,0	0,0	40,40	0,0	200,0	30,30	0,0	0,0	0,0	0,0	10,10	100,100	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	При ношении полного набора: дает шанс на игнорирование защиты цели и вытягивание ЖЗ в зависимости от нанесенного урона	0
0840	Доспех Кайлин (Ами)	e0697	10110002	0000670002	0001670002	0002670002	0003970002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	8000	4	10	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,10	10,10	10,10	10,10	10,10	0,0	0,0	0,0	0,0	0,0	100,100	1000,1000	0,0	0,0	0,0	0,0	0,0	10,10	0,0	0,0	0,0	30,30	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	При ношении полного набора: дает шанс на игнорирование защиты цели и вытягивание ЖЗ в зависимости от нанесенного урона	0
0841	Перчатки Кайлин (Ами)	e0698	10110003	0000670003	0001670003	0002670003	0003970003	0	0	23	0	0	0	0	1	1	1	1	1	1	1	8000	4	10	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,5	5,5	5,5	5,5	5,5	0,0	0,0	0,0	30,30	30,30	40,40	300,300	0,0	0,0	30,30	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	При ношении полного набора: дает шанс на игнорирование защиты цели и вытягивание ЖЗ в зависимости от нанесенного урона	0
0842	Сапоги Кайлин (Ами)	e0670	10110004	0000670004	0001670004	0002670004	0003970004	0	0	24	0	0	0	0	1	1	1	1	1	1	1	8000	4	10	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,5	5,5	5,5	5,5	5,5	0,0	0,0	0,0	0,0	0,0	40,40	0,0	200,0	30,30	0,0	0,0	0,0	0,0	10,10	100,100	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	При ношении полного набора: дает шанс на игнорирование защиты цели и вытягивание ЖЗ в зависимости от нанесенного урона	0
0843	Шапка Кайлин (Ами)	e0699	10110001	0	0	0	0003970001	0	0	20	0	0	0	0	1	1	1	1	1	1	1	8000	4	10	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,20	0,0	100,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	При ношении полного набора: дает шанс на игнорирование защиты цели и вытягивание ЖЗ в зависимости от нанесенного урона	0
0844	Изгоняющий колокольчик	q0018	10130005	0	0	0	0	0	0	41	0	0	0	0	0	1	1	1	1	99	1	200	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	Колокол излучает Ауру благочестия.	0
0845	Торс Черного Дракона	e0831	10110002	0000740002	0001400002	0002400002	0003270002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	-1	75	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,8	8,8	8,8	8,8	8,8	0,0	0,0	0,0	0,0	0,0	72,92	755,805	0,0	0,0	0,0	0,0	0,0	0,9	0,0	0,0	0,0	21,31	0	0,1000	20000,20000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	Торс Черного Дракона из набора Черного Дракона	0
0846	Коготь Черного дракона	e0832	10110003	0000740003	0001400003	0002400003	0003270003	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	-1	75	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	4,4	4,4	4,4	4,4	0,0	0,0	0,0	16,26	16,26	26,36	240,240	0,0	0,0	7,27	0,5	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	20000,20000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	Коготь Черного дракона из набора Черный дракон	0
0847	Крыло Черного дракона 	e0833	10110004	0000740004	0001400004	0002400004	0003270004	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	-1	75	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	4,4	4,4	4,4	4,4	0,0	0,0	0,0	0,0	0,0	26,36	0,0	115,165	16,26	0,0	0,0	0,0	0,0	0,5	62,82	0,0	0,0	0	0,1000	20000,20000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	Крылья Черного дракона из набора Черного дракона	0
0848	Шлем черного дракона	e0834	10110001	0	0	0	0003270001	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	4	75	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,16	0,0	35,85	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	20000,20000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	Шлем черного дракона артефакт из набора Черного дракона	0
0849	Фрукт опыта отряда	n1405	10130001	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	99	0	250000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_ZD_MoreExpGz	0	0	0	0,0	0	0	Используется лидером отряда. В течение 15 минут все члены отряда получают в 1,5 раза больше опыта.	0
0850	Зелье легкости	n1406	10130005	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	99	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_MspdYSB	0	0	0	0,0	0	0	Значительно увеличивает скорость передвижения и слегка снижает защиту. Действует 15 минут	0
0851	Боевой строй	n1407	10130005	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	99	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_XEZJB	0	0	0	0,0	0	0	Сильно повышает нападение и слегка уменьшает защита. Действие длится 15 мин	0
0852	Полный доспех	n1408	10130005	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	99	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DenglongB	0	0	0	0,0	0	0	Сильно повышает защита и слегка уменьшает нападение. Действие длится 15 минут.	0
0853	Журнал 'Счастливый отдых'	n1410	10130005	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	99	0	10	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_HappyBook	0	0	0	0,0	0	0	Журнал \"Счастливый отдых\".  Желаю тебе веселого праздника!	0
0854	Купюра достоинством миллион золотых	n1480	10130001	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	99	0	1000000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_CZHe	0	0	0	0,0	0	0	Купюра достоинством миллион долларов	0
0855	Монета феи	n1482	jinbi	0	0	0	0	0	0	41	0	0	0	0	0	1	1	1	1	99	0	10	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	Монета феи	0
0856	Расписка на Огненный самоцвет  	n1176	10130005	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	99	0	10	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_lieyanBook	0	0	0	0,0	0	0	Расписка на Огненный самоцвет  	0
0857	Расписка на Самоцвет Ярости	n1176	10130005	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	99	0	10	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_zhiyanBook	0	0	0	0,0	0	0	Расписка на Самоцвет Ярости	0
0858	Расписка на Разрыв-самоцвет	n1176	10130005	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	99	0	10	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_huoyaoBook	0	0	0	0,0	0	0	Расписка на Разрыв-самоцвет	0
0859	Расписка на Люстриновый самоцвет  	n1176	10130005	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	99	0	10	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_manaoBook	0	0	0	0,0	0	0	Расписка на Люстриновый самоцвет  	0
0860	Самоцвет Ветра 	n1183	redstone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	5000000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	404	0	Можно вковать в сапоги.	0
0861	Самоцвет удара 	n1183	redstone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	5000000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	404	0	Можно вковать в перчатки	0
0862	Самоцвет колосса 	n1183	redstone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	5000000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	404	0	Можно вковать в доспех или щит	0
0863	Самоцвет Ярости 	n1182	redstone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	5000000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	403	0	Можно вковать в любое оружие	0
0864	Глаз черного дракона	n1286	bluestone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	5000000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	ItemUse_hexin	0	0	0	0,0	407	0	Ходят слухи, что если поместить его на Алтарь Черного Дракона, то получишь снаряжение Черного дракона. Можно добавлять при ковке во все виды оружия.	0
0865	Душа Черного дракона	n1285	bluestone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	5000000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	ItemUse_hexin	0	0	0	0,0	407	0	Говорят, положив это на Алтарь Черного Дракона, можно получить снаряжение Черного Дракона. Из него можно изготовить доспехи или щит.	0
0866	Сердце черного дракона	n1184	bluestone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	5000000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	ItemUse_hexin	0	0	0	0,0	406	0	Говорят, положив это на Алтарь Черного Драконп, можно получить снаряжение Черного Дракона. Из него можно изготовить сапоги или перчатки.	0
0867	Коралл грозы 1-го ур.	e0672	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	150	-1	10	4,16	0	0	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	1,1	2,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	1000,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0868	Коралл грозы 2-го ур.	e0672	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	5000	-1	20	4,16	0	0	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	2,2	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	9000,9000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0869	Коралл грозы 3-го ур.	e0672	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	2624	-1	30	4,16	0	0	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	3,3	6,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	13000,13000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0870	Коралл грозы 4-го ур.	e0672	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	5259	-1	40	4,16	0	0	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	4,4	8,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	18000,18000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0871	Коралл грозы 5-го ур.	e0672	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	9078	-1	50	4,16	0	0	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	5,5	10,10	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	25000,25000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0872	Коралл тумана 1-го ур.	e0677	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	150	-1	10	4,16	0	0	8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	2,2	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	1000,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0873	Коралл тумана 2-го ур.	e0677	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	5000	-1	20	4,16	0	0	8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	4,4	2,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	9000,9000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0874	Коралл тумана 3-го ур.	e0677	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	2624	-1	30	4,16	0	0	8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	6,6	3,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	13000,13000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0875	Коралл тумана 4-го ур.	e0677	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	5259	-1	40	4,16	0	0	8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	8,8	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	18000,18000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0876	Коралл тумана 5-го ур.	e0677	10130005	0	0	0	0	0	0	29	0	0	0	0	0	1	1	1	1	1	1	9078	-1	50	4,16	0	0	8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	10,10	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	25000,25000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
0877	Сапоги исчезновения	e0684	10110004	0000540004	0	0002720004	0003430004	0	0	24	0	0	0	0	1	1	1	1	1	1	1	1000000	1,3,4	55	16	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	3,3	3,3	0,0	0,0	0,0	0,0	0,0	30,35	120,120	0,0	59,65	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	Нельзя продать или выбросить	0
0878	Огненный самоцвет	n1183	redstone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	404	0	Можно вковать в одноручные мечи	0
0879	Самоцвет Ярости	n1183	redstone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	404	0	Можно вковать в большой меч, лук, посох или кинжал	0
0880	Взрывной самоцвет	n1183	redstone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	404	0	Можно вковать в огнестрельное оружие	0
0881	Люстриновый самоцвет	n1182	redstone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	403	0	Можно вковать в оружие или перчатки	0
0882	Сияющий самоцвет	n1185	bluestone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	407	0	Можно вковать в доспех или щит	0
0883	Блестящий самоцвет	n1185	bluestone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	407	0	Можно вковать в доспех или щит	0
0884	Теневой самоцвет	n1184	bluestone01	0	0	0	0	0	0	49	0	0	0	0	0	1	1	1	1	1	1	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,10	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	406	0	Можно вковать в оружие или сапоги	0
