//ID	Название моба	Портрет	Тип модели	Тип логической модели	Номер структуры	Suite Serial	Suite Quantity	Вид головы	Вид лица	Вид тела	Вид рук	Вид ног	Вид оружия в левой руке	Вид оружия в правой руке	Крылья	ID эффекта	EeffID	Номера действующих эффектов	Тень (0-нет,1-да)	ID действий	Прозрачность (100-непрозрачный,0-невидимый)	Звук ходьбы	Звук дыхания	Звук смерти	Можно ли контролировать (0-нет,1-да)	Ограничение в районе	Уровень расположения над землей	Одетые шмотки	Длина	Ширина	Высота	Дапозон противоречия	Возраждение	Смерть	Эффект возраждения	Эффект смерти	Действие во время бездействия	Мгновеное действие во время смерти	Эффект отображения оставшегося ХП	Атака может быть отклонена(0-нет,1-да)	Подтверждение использования ветра(0-нет,1-да)	Сценарий	Использует оружие(0-нет,1-да)	ID Навыков	Шанс использования навыков	Дроп лист	Шанс выпадения предмета	Предельное кол-во	Шанс неудачи	Приставка уровня	Дроп лист квестовых вещей	Шанс выпадения	ИИ	Поворот	Радиус обзора	Шум	Получение опыта	Свет	mobexp	Лвл	Макс.ХП	ХП	Макс.МН	МН	Мин. атк	Макс. атк	ПР	Защита	Шанс попадания	Шанс уклонения	Шанс критического удара	Шанс выпадения	Реген ХП	Реген МН	Скорость атк	Диапозон атаки	Радиус преследования	Скорость бега	Шанс выпадения ресурсов	Сила	Ловкость	Точность	Телосложение	Дух	Удача	left_rad	Гильдия	Титл	Профессия	Опыт	Необходимое кол-во опыта для следующего уровня	репутация	Очки статов	Очки навыков	Деньги	Вид камеры	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	tsfar1	
544	Снежный ужас	Йети	4	5	544	0	1	1	0	0	0	0	0	0	0	0	0	0	1	98	100	396	397	398	0	0	-50	0	5.17	3.877	4.18	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4757,4910,1637,3364,3126,532,488,1002	169,384,5000,20000,1666,25000,33333,20000	0	0	0	0	0	5	1	1400	0	0	1	0	50	7950	0	10000	0	572	718	22	154	166	163	10	143	20	0	2200	550	1500	450	0	30	30	30	30	30	30	20	0	0	0	1687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
545	Кровожадный йети	Йети	4	5	545	0	1	1	0	0	0	0	0	0	0	0	0	0	1	110	100	396	397	398	0	0	-50	0	3.753	3.753	3.481	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4758,4912,1638,3365,3133,125,382	160,443,10000,10000,2000,25000,50000	0	0	0	0	0	10	1	1400	0	0	1	0	51	9805	0	10000	0	518	648	21	118	169	166	10	142	21	0	2200	550	1500	450	0	30	30	30	30	30	30	20	0	0	0	1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
546	Зловещий рыцарь тыквы	Рыцарь тыквы	4	5	546	0	1	1	0	0	0	0	0	0	0	456,457	0	0	1	37	100	257	258	259	0	0	0	0	1.373	1.398	2.089	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4759,4863,1626,3366,729,4210,3139	212,285,1250,5263,25000,250000,1428	0	0	0	0	0	10	1	1400	0	0	1	0	67	7938	0	10000	0	1260	1575	26	151	225	238	10	124	29	0	2200	220	1500	350	0	172	38	38	38	38	38	20	0	0	0	3336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
547	Зловещий энт	Энт	4	5	547	0	1	1	0	0	0	0	0	0	0	0	0	0	1	132	100	339	340	341	0	0	-50	0	3.751	5.316	6.034	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4760,4864,1638,1785,709,4303,3143,8537	196,294,3333,8333,40000,100000,1428,4500	0	0	0	0	0	10	1	1400	0	0	1	0	64	7002	0	10000	0	1274	1596	23	130	182	229	10	127	29	0	2200	550	1500	350	0	37	37	37	37	37	37	20	0	0	0	3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
548	Смертоносный вервольф-лучник	Вервольф лучник	4	5	548	0	1	1	1	0	0	0	0	0	0	0	0	0	1	156	100	245	246	247	0	0	-50	0	3.049	1.966	2.75	40	1,5	2,5	399	398	0	0	0	1	1	0	0	141	100	4761,4865,1792,3380,4153,4163,3143	161,434,2000,10000,33333,250000,1666	0	0	0	0	0	10	1	1400	0	0	1	0	74	9322	0	10000	0	1085	1357	30	186	287	264	10	116	30	0	2200	440	1500	350	0	42	42	42	42	42	42	20	0	0	0	3824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
549	Зловещий неупокоенный воин	Неупокоенный вои	4	5	549	0	1	1	0	0	0	0	0	0	0	0	0	0	1	152	100	242	243	244	0	0	0	0	0.98	1.026	1.88	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4762,4866,1626,1784,716,4209,3139	208,285,1250,6250,28571,222222,1428	0	0	0	0	0	10	1	1400	0	0	1	0	66	7907	0	10000	0	1229	1535	25	150	222	235	10	125	29	0	2200	385	1500	350	0	170	38	38	38	38	38	20	0	0	0	3248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
550	Зловещий ангел-хранитель	Ангел-хранитель	4	5	550	0	1	1	1	0	0	0	0	0	0	488	0	0	1	168	100	370	371	372	0	0	0	0	2.996	1.75	3.803	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,151	50,5	4763,4867,1644,3379,4170,4180,3143,8142,227	131,666,2500,6250,28571,333333,1666,24800,9300	0	0	0	0	0	10	1	1400	0	0	1	0	75	8424	0	10000	0	1526	1908	29	169	254	267	10	115	31	0	2200	330	1500	350	0	42	117	42	42	154	42	20	0	0	0	3880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
551	Зловещий туземный шаман	Вождь племени	4	5	551	0	1	1	0	0	0	0	0	0	0	0	0	0	1	38	100	281	282	283	0	0	0	0	2.56	2.322	3.035	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,264	50,5	4764,4868,1660,3380,3139,110,41	147,588,1111,9090,5000,400000,400000	0	0	0	0	0	10	1	1400	0	0	1	0	76	14664	0	264	0	2421	3029	34	268	357	270	10	113	31	0	1650	220	1500	350	0	119	43	119	81	43	43	20	0	0	0	8736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
552	Неистовый ящер	Ящер	4	5	552	0	1	1	0	0	0	0	0	0	0	0	0	0	1	111	100	385	386	387	0	0	-50	0	3.693	2.82	2.977	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4765,4869,1789,3380,3139,112,592	175,357,2500,8333,5000,400000,400000	0	0	0	0	0	10	1	1400	0	0	1	0	77	23438	0	10000	0	1481	1852	33	269	261	273	10	112	31	0	770	550	1500	420	0	43	43	43	43	43	43	20	0	0	0	7192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
553	Беспощадный лесной охотник	Лесной охотник	4	5	553	0	1	1	0	0	0	0	0	0	0	0	0	0	1	147	100	269	270	271	0	0	0	0	1.262	0.891	2.205	40	1,5	2,5	399	398	0	0	0	1	1	0	0	138	100	4766,4870,1647,3382,4217,4206,3128,227,8141	153,400,2500,3333,66666,250000,2000,8000,8000,12999	0	0	0	0	0	10	1	1400	0	0	1	0	77	9398	0	10000	0	1157	1447	31	193	300	273	10	112	31	0	2200	440	1500	350	0	43	43	43	43	43	43	20	0	0	0	3992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
554	Беспощадный призрачный охотник	Призрачный охотн	4	5	554	0	1	1	0	0	0	0	0	0	0	482	0	0	1	117	100	269	270	271	0	0	0	0	1.829	1.332	2.125	40	1,5	2,5	399	398	0	0	0	1	1	0	0	138	100	4767,4871,1647,3382,4212,4155,3143,227,8142	147,333,1666,3125,33333,333333,1428,770,7800,24000	0	0	0	0	0	10	1	1400	0	0	1	0	78	7518	0	10000	0	1773	2219	28	156	224	276	10	111	31	0	2200	440	1500	350	0	44	44	44	44	44	44	20	0	0	0	4048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
555	Чемпион-ящер	Ящер	4	5	555	0	1	1	0	0	0	0	0	0	0	0	0	0	1	112	100	385	386	387	0	0	-50	0	3.894	2.976	3.324	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1400	0	0	1	0	86	8176	0	10000	0	2102	2626	31	172	249	305	10	102	33	0	2200	550	1500	350	0	48	48	48	48	48	48	20	0	0	0	4496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
556	Терранский чемпион	Терранский капит	4	5	556	0	1	1	0	0	0	0	0	0	0	0	0	0	1	67	100	218	219	220	0	0	0	0	3.008	1.983	2.21	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1400	0	0	1	0	87	8208	0	10000	0	2142	2678	31	173	252	308	10	101	33	0	2200	275	1500	350	0	222	48	91	48	48	48	20	0	0	0	4552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
557	Проклятая белая рысь	Белый	4	5	557	0	1	1	0	0	0	0	0	0	0	0	0	0	1	36	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4770,4874,1743,1786,4185,4195,3128,8141,227	172,370,1111,2325,28571,333333,2000,15555,7000	1	0	0	0	0	10	1	1400	0	0	1	0	76	9360	0	10000	0	1418	1773	31	191	257	270	10	113	31	0	2200	220	1500	350	0	81	119	43	119	43	43	20	0	0	0	3936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
558	Злой терранский старейшина	Терранский старе	4	5	558	0	1	1	0	0	0	0	0	0	0	0	0	0	1	68	100	317	318	319	0	0	0	0	2.159	1.386	1.418	40	1,5	2,5	399	398	0	0	0	1	1	0	0	132	100	0	0	0	0	0	0	0	10	1	1400	0	0	1	0	88	9235	0	10000	0	2001	2502	33	197	300	311	10	100	33	0	2200	275	1500	350	0	137	49	49	137	137	49	20	0	0	0	4608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
559	Проклятая черная рысь	Блэки	4	5	559	0	1	1	0	0	0	0	0	0	0	0	0	0	1	35	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4772,4876,1743,3382,4218,4208,3128,8546,8574	161,333,1000,3333,66666,400000,2000,13000,23000	0	0	0	0	0	10	1	1400	0	0	1	0	77	7518	0	10000	0	1447	1812	31	154	261	313	10	112	31	0	2200	220	1500	350	0	81	43	120	197	43	43	20	0	0	0	3992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
560	Зловещий хранитель реликвии	Защитник реликви	4	5	560	0	1	1	0	0	0	0	0	0	0	0	0	0	1	166	100	305	306	307	0	0	0	0	1.337	2.432	3.264	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1400	0	0	1	0	89	9198	0	10000	0	2039	2547	33	199	304	314	10	99	33	0	2200	440	1500	350	0	93	49	93	138	49	49	20	0	0	0	4664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
561	Ужасный киборг	Защитник реликви	4	5	561	0	1	1	0	0	0	0	0	0	0	450	0	0	1	50	100	305	306	307	0	0	0	0	2.008	3.188	3.376	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,266,270	30,35,35	170,3065,179,1814,8142,120,413	149,400,2000,1666,16666,333333,333333	0	0	0	0	0	10	1	1400	0	0	1	0	85	96845	0	270	0	2592	3240	52	318	405	317	10	103	33	0	1650	440	1500	500	0	89	47	89	132	47	47	20	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
562	Северный пират	Пират Черного Дж	4	5	562	0	1	1	0	0	0	0	0	0	0	0	0	0	1	172	100	405	406	407	0	0	0	0	1.108	1.851	1.899	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4797,4901,1641,3366,3137,355,743	208,285,3333,20000,3333,33333,33333	0	0	0	0	0	10	1	1400	0	0	1	0	57	7129	0	10000	0	700	873	21	130	190	203	10	135	23	0	1760	330	1500	540	0	61	33	33	204	33	33	20	0	0	0	2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
563	Северный абордажник	Пират Черного Дж	4	5	563	0	1	1	0	0	0	0	0	0	0	0	0	0	1	173	100	405	406	407	0	0	0	0	0.715	1.175	2.181	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4798,4902,1635,3391,3137,521,2213	181,333,3333,50000,5000,20000,40000	0	0	0	0	0	10	1	1400	0	0	1	0	57	7129	0	10000	0	700	873	21	130	190	203	10	135	23	0	1760	330	1500	540	0	61	33	33	204	33	33	20	0	0	0	2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
564	Рядовой северный пират	Пират Черного Дж	4	5	564	0	1	1	0	0	0	0	0	0	0	0	0	0	1	171	100	405	406	407	0	0	0	0	1.569	1.901	2.358	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4799,4903,1647,3366,3138,697,108	181,333,1250,20000,5000,20000,50000	0	0	0	0	0	10	1	1400	0	0	1	0	58	7129	0	10000	0	720	900	21	132	194	206	10	134	23	0	1760	330	1500	540	0	63	34	34	208	34	34	20	0	0	0	2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
565	Предводитель скелетов-воинов	Скелет-воин	4	5	565	0	1	1	0	0	0	0	0	0	0	0	0	0	1	153	100	242	243	244	0	0	0	0	2.568	1.544	2.168	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4775,4879,1644,3391,3138,2192,230,1002,8536	131,1111,2500,33333,5000,20000,66666,10000,8333	0	0	0	0	0	10	1	1400	0	0	1	0	59	5754	0	10000	0	1110	1386	21	120	167	209	10	133	24	0	2200	385	1500	450	0	152	34	34	34	34	34	20	0	0	0	2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
566	Главарь Вервольфов-воинов	Вервольф лучник	4	5	566	0	1	1	0	0	0	0	0	0	0	0	0	0	1	155	100	245	246	247	0	0	-50	0	3.058	2.012	2.764	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4776,4880,1789,3365,2201,4211,3139	181,333,2000,5555,25000,250000,1428	0	0	0	0	0	10	1	1400	0	0	1	0	67	7056	0	10000	0	1375	1719	24	134	191	238	10	124	29	0	2200	385	1500	350	0	38	38	38	38	38	38	20	0	0	0	3336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
567	Вожак ящеров-воинов	Ящер	4	5	567	0	1	1	0	0	0	0	0	0	0	0	0	0	1	112	100	385	386	387	0	0	-50	0	3.894	2.976	3.324	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4777,4881,1638,1786,4162,4160,3143	139,763,2500,3333,33333,50000,1666	0	0	0	4246	2000	10	1	1400	0	0	1	0	71	7576	0	10000	0	1524	1904	26	143	203	255	10	119	31	0	2200	550	1500	350	0	40	40	40	40	40	40	20	0	0	0	3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
568	Вожак терранских штурмовиков	Терранский капит	4	5	568	0	1	1	0	0	0	0	0	0	0	0	0	0	1	67	100	218	219	220	0	0	0	0	3.008	1.983	2.21	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4778,4882,1644,1783,4178,4176,3140	157,464,1666,3225,33333,57142,2000	0	0	0	0	0	10	1	1400	0	0	1	0	72	7548	0	10000	0	1555	1947	26	144	206	258	10	118	31	0	2200	275	1500	350	0	185	41	77	41	41	41	20	0	0	0	3712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
569	Моряк-бородач	Пират Черного Дж	4	5	569	0	1	1	0	0	0	0	0	0	0	0	0	0	1	172	100	405	406	407	0	0	0	0	1.108	1.851	1.899	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4800,4904,1789,1784,4300,4149,3139,1003	175,588,1666,4347,40000,285714,1428,500000	0	0	0	0	0	10	1	1400	0	0	1	0	67	7938	0	10000	0	1260	1575	26	151	225	238	10	124	29	0	2200	330	1500	350	0	71	38	38	239	38	38	20	0	0	0	3336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
570	Абордажник бородачей	Пират Черного Дж	4	5	570	0	1	1	0	0	0	0	0	0	0	0	0	0	1	173	100	405	406	407	0	0	0	0	0.715	1.175	2.181	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4801,4905,1641,3367,78,4165,3139,1003	153,357,2500,8333,40000,400000,1428,500000	0	0	0	0	0	10	1	1400	0	0	1	0	68	7969	0	10000	0	1287	1611	26	154	229	241	10	122	29	0	2200	330	1500	350	0	73	39	39	243	39	39	20	0	0	0	3424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
571	Рядовой пират бородачей	Пират Черного Дж	4	5	571	0	1	1	0	0	0	0	0	0	0	0	0	0	1	171	100	405	406	407	0	0	0	0	1.569	1.901	2.358	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4802,4906,1660,3366,344,4181,3139	175,400,1428,4761,25000,222222,1428	0	0	0	0	0	10	1	1400	0	0	1	0	68	7969	0	10000	0	1287	1611	26	154	229	241	10	122	29	0	2200	330	1500	350	0	73	39	39	243	39	39	20	0	0	0	3424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
572	Затмевающая каракатица	Чернильный кальм	4	5	572	0	1	1	0	0	0	0	0	0	0	460	0	0	1	44	100	434	435	436	0	1	-40	0	6.154	6.275	2.723	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4925,1189,1280,1793,3124,1002,8583,8549,8141	208,285,434,5000,2000,100000,12500,10000,111111	0	0	0	0	0	5	1	1400	0	0	1	0	37	1292	0	10000	0	853	1069	11	53	104	133	10	158	10	0	2200	330	1500	500	0	60	23	23	97	23	23	20	0	0	0	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
573	Корабль поддержки Сакуры XIII	Пиратское судно	4	5	573	0	1	1	0	0	0	0	0	0	0	0	0	0	1	175	100	-1	-1	-1	0	1	-10	0	4.824	4.174	4.634	40	0	2,5	399	398	0	0	493,492,491	1	1	0	0	27	100	4927,1191,1282,1810,3136,821,8536	147,588,285,10000,3333,600000,9302	0	0	0	4238	2000	5	1	1400	0	0	1	0	54	4573	0	10000	0	840	1049	19	107	211	194	10	138	22	12	2200	330	1500	500	0	108	64	48	167	64	59	20	0	0	0	2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
574	Фрегат Сакуры XIII	Пиратское судно	4	5	574	0	1	1	0	0	0	0	0	0	0	0	0	0	1	175	100	-1	-1	-1	0	1	-10	0	5.882	4.934	4.934	40	0	2,5	399	398	0	0	493,492,491	1	1	0	0	27	100	4927,1191,1282,1810,3136,821,3389,8141,227	147,588,285,10000,3333,5638,30000,7583	0	0	0	4238	2000	10	1	1400	0	0	1	0	55	4697	0	10000	0	855	1071	20	109	215	197	10	137	22	12	2200	330	1500	500	0	110	66	49	170	65	60	20	0	0	0	2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
575	Мерзкие водоросли	Водоросль	4	5	575	0	1	1	0	0	0	0	0	0	0	0	0	0	1	97	100	-1	326	327	0	1	-20	0	2.873	2.784	3.748	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4928,1192,1283,1806,3116,872,1001	200,285,561,3333,1250,10000,5000	0	0	0	0	0	5	1	1400	0	0	1	0	27	1382	0	10000	0	417	520	11	55	88	88	10	169	7	0	2200	330	1500	500	0	18	18	18	18	18	18	20	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
576	Белоголовая медуза	Медуза	4	5	576	0	1	1	0	0	0	0	0	0	0	0	0	0	1	90	100	452	453	454	0	1	-50	0	1.598	1.598	2.601	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4929,1193,1284,3388,3120,867,1001	181,333,627,10000,1428,10000,5000	0	0	0	0	0	5	1	1400	0	0	1	0	29	1167	0	10000	0	563	702	11	50	94	104	10	167	7	0	2200	275	1500	500	0	19	33	19	33	33	19	20	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
577	Юркая рыба-скелет	Рыба-скелет	4	5	577	0	1	1	0	0	0	0	0	0	0	0	0	0	1	60	100	446	447	448	0	1	-60	0	2.551	0.85	1.331	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4930,1194,1285,1805,3122,8536,8549	238,285,763,2000,2000,12500,8390,60000	0	0	0	0	0	5	1	1400	0	0	1	0	31	1019	0	10000	0	597	747	11	43	105	132	10	164	9	0	2200	550	1500	500	0	51	51	20	20	20	20	20	0	0	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
578	Ленивый кальмар	Чернильный кальм	4	5	578	0	1	1	0	0	0	0	0	0	0	460	0	0	1	109	100	434	435	436	0	1	-40	0	3.462	3.796	2.053	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	1286,1787,3122,818,8548,8587,8549	464,5000,2000,10000,6000,600000,60000	0	0	0	0	0	5	1	1400	0	0	1	0	32	1195	0	10000	0	678	846	11	50	108	118	10	163	9	0	2200	330	1500	500	0	53	21	21	85	21	21	20	0	0	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
579	Океаническая танцовщица	Водяная танцовщи	4	5	579	0	1	1	0	0	0	0	0	0	0	0	0	0	1	53	100	449	450	451	0	1	-40	0	1.226	1.67	2.534	40	1,5	2,5	399	398	0	0	0	1	1	0	0	148	100	4932,1196,1287,1788,3122,868,8536,8587,227,8141	196,294,488,5000,1666,10000,61964,63245,5739,200000	0	0	0	0	0	5	1	1400	0	0	1	0	33	1106	0	10000	0	759	950	10	47	94	121	10	162	9	0	2200	660	1500	500	0	37	21	21	21	54	21	20	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
580	Громовая медуза	Громовая медуза	4	5	580	0	1	1	0	0	0	0	0	0	0	481	0	0	1	91	100	452	453	454	0	1	-50	0	1.598	1.598	2.601	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4933,1197,1288,1792,3126,874,1002,8548,8549,8536	155,484,312,3333,2000,50000,20000,8593,7183,9284	0	0	0	0	0	10	1	1400	0	0	1	0	46	3637	0	10000	0	891	1114	17	88	155	165	10	147	17	0	2200	275	1500	500	0	74	28	28	51	28	28	20	0	0	0	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
581	Зловещий выползень	Кровавый выползе	4	5	581	0	1	1	0	0	0	0	0	0	0	0	0	0	1	113	100	330	331	332	0	1	-20	0	2.387	1.878	1.226	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4934,1198,1289,3390,3133,886,8536,8587,8141,8574	172,370,763,20000,2500,10000,8000,2000,60000,30000	0	0	0	0	0	10	1	1400	0	0	1	0	47	5623	0	10000	0	637	797	17	80	158	151	10	146	17	0	2200	330	1500	500	0	28	28	28	28	28	28	20	0	0	0	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
582	Зловещая русалка	Грустная русалка	4	5	582	0	1	1	0	0	0	0	0	0	0	0	0	0	1	59	100	437	438	439	0	1	-50	0	2.778	1.76	2.629	40	1,5	2,5	399	398	0	0	0	1	1	0	0	145	100	4935,1199,1290,4606,3133,227,8141,3389,8583	188,312,285,10000,2500,6000,60000,7432,8943	0	0	0	0	0	10	1	1400	0	0	1	0	49	3978	0	10000	0	950	1191	18	95	164	174	10	144	17	0	2200	550	1500	500	0	102	29	102	29	29	29	20	0	0	0	1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0	
